  11  7985  6 0 VERMONT  200  ROBINSON, JONATHAN       
  11  3582 40 0 VIRGINI  200  GILES, WILLIAM BRANCH    
  11  1007 40 0 VIRGINI  200  BRENT, RICHARD           
  12  3678  1 0 CONNECT    1  GOODRICH, CHAUNCEY       
  12  2316  1 0 CONNECT    1  DANA, SAMUEL WHITTLESEY  
  12  4586 11 0 DELAWAR    1  HORSEY, OUTERBRIDGE      
  12   524 11 0 DELAWAR    1  BAYARD, JAMES ASHETON SR.
  12  2165 44 0 GEORGIA  200  CRAWFORD, WILLIAM HARRIS 
  12  9157 44 0 GEORGIA  200  TAIT, CHARLES            
  12  7525 51 0 KENTUCK  200  POPE, JOHN               
  12   685 51 0 KENTUCK  200  BIBB, GEORGE MOTIER      
  12  5916 45 0 LOUISIA  200  MAGRUDER, ALLAN BOWIE    
  12  7543 45 0 LOUISIA  200  POSEY, THOMAS            
  12  1111 45 0 LOUISIA  200  BROWN, JAMES             
  12  8678 52 0 MARYLAN  200  SMITH, SAMUEL -MARYLAND- 
  12  7792 52 0 MARYLAN  200  REED, PHILIP             
  12  5726  3 0 MASSACH    1  LLOYD, JAMES -MASSACHUSET
  12  9650  3 0 MASSACH  200  VARNUM, JOSEPH BRADLEY   
  12  2292  4 0 NEW HAM  200  CUTTS, CHARLES           
  12  3610  4 0 NEW HAM  200  GILMAN, NICHOLAS         
  12  5421 12 0 NEW JER  200  LAMBERT, JOHN            
  12  1974 12 0 NEW JER  200  CONDIT, JOHN             
  12  8647 13 0 NEW YOR  200  SMITH, JOHN -NEW YORK-   
  12  3539 13 0 NEW YOR  200  GERMAN, OBADIAH          
  12  3342 47 0 NORTH C  200  FRANKLIN, JESSE          
  12  9517 47 0 NORTH C  200  TURNER, JAMES -NORTH CARO
  12 10379 24 0 OHIO     200  WORTHINGTON, THOMAS      
  12  1442 24 0 OHIO     200  CAMPBELL, ALEXANDER -OHIO
  12  5594 14 0 PENNSYL  200  LEIB, MICHAEL            
  12  3805 14 0 PENNSYL  200  GREGG, ANDREW            
  12  4651  5 0 RHODE I  200  HOWELL, JEREMIAH BROWN   
  12  4762  5 0 RHODE I    1  HUNTER, WILLIAM -RHODE IS
  12  3423 48 0 SOUTH C  200  GAILLARD, JOHN           
  12  9216 48 0 SOUTH C  200  TAYLOR, JOHN -SOUTH CAROL
  12   174 54 0 TENNESS  200  ANDERSON, JOSEPH         
  12  1448 54 0 TENNESS  200  CAMPBELL, GEORGE WASHINGT
  12  7985  6 0 VERMONT  200  ROBINSON, JONATHAN       
  12   956  6 0 VERMONT  200  BRADLEY, STEPHEN ROW     
  12  3582 40 0 VIRGINI  200  GILES, WILLIAM BRANCH    
  12  1007 40 0 VIRGINI  200  BRENT, RICHARD           
  13  2316  1 0 CONNECT    1  DANA, SAMUEL WHITTLESEY  
  13  2296  1 0 CONNECT    1  DAGGETT, DAVID           
  13  9947 11 0 DELAWAR    1  WELLS, WILLIAM HILL      
  13  4586 11 0 DELAWAR    1  HORSEY, OUTERBRIDGE      
  13  9157 44 0 GEORGIA  200  TAIT, CHARLES            
  13  1230 44 0 GEORGIA  200  BULLOCH, WILLIAM BELLINGE
  13   686 44 0 GEORGIA  200  BIBB, WILLIAM WYATT      
  13   792 51 0 KENTUCK  200  BLEDSOE, JESSE           
  13   685 51 0 KENTUCK  200  BIBB, GEORGE MOTIER      
  13  9741 51 0 KENTUCK  200  WALKER, GEORGE           
  13  9159 51 0 KENTUCK  200  TALBOT, ISHAM            
  13   478 51 0 KENTUCK  200  BARRY, WILLIAM TAYLOR    
  13  3377 45 0 LOUISIA  200  FROMENTIN, ELIGIUS       
  13  1111 45 0 LOUISIA  200  BROWN, JAMES             
  13  3655 52 0 MARYLAN    1  GOLDSBOROUGH, ROBERT HENR
  13  8678 52 0 MARYLAN  200  SMITH, SAMUEL -MARYLAND- 
  13  9650  3 0 MASSACH  200  VARNUM, JOSEPH BRADLEY   
  13  3705  3 0 MASSACH    1  GORE, CHRISTOPHER        
  13  2292  4 0 NEW HAM  200  CUTTS, CHARLES           
  13  3610  4 0 NEW HAM  200  GILMAN, NICHOLAS         
  13  9341  4 0 NEW HAM    1  THOMPSON, THOMAS WESTON  
  13  6054  4 0 NEW HAM    1  MASON, JEREMIAH          
  13  1974 12 0 NEW JER  200  CONDIT, JOHN             
  13  5421 12 0 NEW JER  200  LAMBERT, JOHN            
  13  3539 13 0 NEW YOR  200  GERMAN, OBADIAH          
  13  5270 13 0 NEW YOR    1  KING, RUFUS              
  13  9517 47 0 NORTH C  200  TURNER, JAMES -NORTH CARO
  13  8977 47 0 NORTH C  200  STONE, DAVID             
  13  6728 24 0 OHIO     200  MORROW, JEREMIAH         
  13 10379 24 0 OHIO     200  WORTHINGTON, THOMAS      
  13  5210 24 0 OHIO     200  KERR, JOSEPH             
  13  5392 14 0 PENNSYL  200  LACOCK, ABNER            
  13  5594 14 0 PENNSYL  200  LEIB, MICHAEL            
  13  7953 14 0 PENNSYL  200  ROBERTS, JONATHAN        
  13  4651  5 0 RHODE I  200  HOWELL, JEREMIAH BROWN   
  13  4762  5 0 RHODE I    1  HUNTER, WILLIAM -RHODE IS
  13  9216 48 0 SOUTH C  200  TAYLOR, JOHN -SOUTH CAROL
  13  3423 48 0 SOUTH C  200  GAILLARD, JOHN           
  13   174 54 0 TENNESS  200  ANDERSON, JOSEPH         
  13  1448 54 0 TENNESS  200  CAMPBELL, GEORGE WASHINGT
  13  9979 54 0 TENNESS  200  WHARTON, JESSE           
  13  7985  6 0 VERMONT  200  ROBINSON, JONATHAN       
  13  1665  6 0 VERMONT  200  CHASE, DUDLEY            
  13  3582 40 0 VIRGINI  200  GILES, WILLIAM BRANCH    
  13  1007 40 0 VIRGINI  200  BRENT, RICHARD           
  13   420 40 0 VIRGINI  200  BARBOUR, JAMES           
  14  2316  1 0 CONNECT    1  DANA, SAMUEL WHITTLESEY  
  14  2296  1 0 CONNECT    1  DAGGETT, DAVID           
  14  4586 11 0 DELAWAR    1  HORSEY, OUTERBRIDGE      
  14  9947 11 0 DELAWAR    1  WELLS, WILLIAM HILL      
  14  9157 44 0 GEORGIA  200  TAIT, CHARLES            
  14   686 44 0 GEORGIA  200  BIBB, WILLIAM WYATT      
  14  9482 44 0 GEORGIA  200  TROUP, GEORGE MICHAEL    
  14  9233 22 0 INDIANA  200  TAYLOR, WALLER           
  14  6941 22 0 INDIANA  200  NOBLE, JAMES             
  14  9159 51 0 KENTUCK  200  TALBOT, ISHAM            
  14   478 51 0 KENTUCK  200  BARRY, WILLIAM TAYLOR    
  14  4054 51 0 KENTUCK    1  HARDIN, MARTIN DAVIS     
  14  1111 45 0 LOUISIA  200  BROWN, JAMES             
  14  3377 45 0 LOUISIA  200  FROMENTIN, ELIGIUS       
  14  3655 52 0 MARYLAN    1  GOLDSBOROUGH, ROBERT HENR
  14  4090 52 0 MARYLAN    1  HARPER, ROBERT GOODLOE   
  14  4044 52 0 MARYLAN    1  HANSON, ALEXANDER CONTEE 
  14  9650  3 0 MASSACH  200  VARNUM, JOSEPH BRADLEY   
  14  3705  3 0 MASSACH    1  GORE, CHRISTOPHER        
  14   271  3 0 MASSACH    1  ASHMUN, ELI PORTER       
  14  9341  4 0 NEW HAM    1  THOMPSON, THOMAS WESTON  
  14  6054  4 0 NEW HAM    1  MASON, JEREMIAH          
  14 10235 12 0 NEW JER  200  WILSON, JAMES JEFFERSON  
  14  1974 12 0 NEW JER  200  CONDIT, JOHN             
  14  5270 13 0 NEW YOR    1  KING, RUFUS              
  14  8211 13 0 NEW YOR  200  SANFORD, NATHAN          
  14  9517 47 0 NORTH C  200  TURNER, JAMES -NORTH CARO
  14  8971 47 0 NORTH C  200  STOKES, MONTFORT         
  14  5895 47 0 NORTH C  200  MACON, NATHANIEL         
  14  8107 24 0 OHIO     200  RUGGLES, BENJAMIN        
  14  6728 24 0 OHIO     200  MORROW, JEREMIAH         
  14  7953 14 0 PENNSYL  200  ROBERTS, JONATHAN        
  14  5392 14 0 PENNSYL  200  LACOCK, ABNER            
  14  4762  5 0 RHODE I    1  HUNTER, WILLIAM -RHODE IS
  14  4651  5 0 RHODE I  200  HOWELL, JEREMIAH BROWN   
  14  3423 48 0 SOUTH C  200  GAILLARD, JOHN           
  14  9216 48 0 SOUTH C  200  TAYLOR, JOHN -SOUTH CAROL
  14  8694 48 0 SOUTH C  200  SMITH, WILLIAM -SOUTH CAR
  14  1448 54 0 TENNESS  200  CAMPBELL, GEORGE WASHINGT
  14 10160 54 0 TENNESS  200  WILLIAMS, JOHN -TENNESSEE
  14  9378  6 0 VERMONT    1  TICHENOR, ISAAC          
  14  1665  6 0 VERMONT  200  CHASE, DUDLEY            
  14   420 40 0 VIRGINI  200  BARBOUR, JAMES           
  14  6050 40 0 VIRGINI  200  MASON, ARMISTEAD THOMSON 
  15  2316  1 0 CONNECT    1  DANA, SAMUEL WHITTLESEY  
  15  2296  1 0 CONNECT    1  DAGGETT, DAVID           
  15  4586 11 0 DELAWAR    1  HORSEY, OUTERBRIDGE      
  15  9613 11 0 DELAWAR    1  VAN DYKE, NICHOLAS -DELAW
  15  9157 44 0 GEORGIA  200  TAIT, CHARLES            
  15  9482 44 0 GEORGIA  200  TROUP, GEORGE MICHAEL    
  15  3287 44 0 GEORGIA  200  FORSYTH, JOHN            
  15  2871 21 0 ILLINOI  200  EDWARDS, MINIAN          
  15  9297 21 0 ILLINOI  200  THOMAS, JESSE BURGESS    
  15  9233 22 0 INDIANA  200  TAYLOR, WALLER           
  15  6941 22 0 INDIANA  200  NOBLE, JAMES             
  15  9159 51 0 KENTUCK  200  TALBOT, ISHAM            
  15  2181 51 0 KENTUCK  200  CRITTENDEN, JOHN JORDAN  
  15  3377 45 0 LOUISIA  200  FROMENTIN, ELIGIUS       
  15  4959 45 0 LOUISIA  200  JOHNSON, HENRY           
  15  3655 52 0 MARYLAN    1  GOLDSBOROUGH, ROBERT HENR
  15  4044 52 0 MARYLAN    1  HANSON, ALEXANDER CONTEE 
  15  7108  3 0 MASSACH    1  OTIS, HARRISON GRAY      
  15   271  3 0 MASSACH    1  ASHMUN, ELI PORTER       
  15  6410  3 0 MASSACH    1  MELLEN, PRENTISS         
  15 10182 46 0 MISSISS  200  WILLIAMS, THOMAS HILL    
  15  5542 46 0 MISSISS  200  LEAKE, WALTER            
  15  6693  4 0 NEW HAM  200  MORRIL, DAVID LAWRENCE   
  15  8993  4 0 NEW HAM  200  STORER, CLEMENT          
  15  2561 12 0 NEW JER  200  DICKERSON, MAHOLN        
  15 10235 12 0 NEW JER  200  WILSON, JAMES JEFFERSON  
  15  8211 13 0 NEW YOR  200  SANFORD, NATHAN          
  15  5270 13 0 NEW YOR    1  KING, RUFUS              
  15  8971 47 0 NORTH C  200  STOKES, MONTFORT         
  15  5895 47 0 NORTH C  200  MACON, NATHANIEL         
  15  8107 24 0 OHIO     200  RUGGLES, BENJAMIN        
  15  6728 24 0 OHIO     200  MORROW, JEREMIAH         
  15  7953 14 0 PENNSYL  200  ROBERTS, JONATHAN        
  15  5392 14 0 PENNSYL  200  LACOCK, ABNER            
  15  1305  5 0 RHODE I    1  BURRILL, JAMES, JR.      
  15  4762  5 0 RHODE I    1  HUNTER, WILLIAM -RHODE IS
  15  3423 48 0 SOUTH C  200  GAILLARD, JOHN           
  15  8694 48 0 SOUTH C  200  SMITH, WILLIAM -SOUTH CAR
  15 10160 54 0 TENNESS  200  WILLIAMS, JOHN -TENNESSEE
  15  1448 54 0 TENNESS  200  CAMPBELL, GEORGE WASHINGT
  15  2828 54 0 TENNESS  200  EATON, JOHN HENRY        
  15  9378  6 0 VERMONT    1  TICHENOR, ISAAC          
  15  3173  6 0 VERMONT  200  FISK, JAMES              
  15  7182  6 0 VERMONT  200  PALMER, WILLIAM ADAMS    
  15  2977 40 0 VIRGINI  200  EPPES, JOHN WAYLES       
  15   420 40 0 VIRGINI  200  BARBOUR, JAMES           
  16  9749 41 0 ALABAMA  200  WALKER, JOHN WILLIAMS    
  16  5275 41 0 ALABAMA  200  KING, WILLIAM RUFUS DE VA
  16  5465  1 0 CONNECT  200  LANMAN, JAMES            
  16  2316  1 0 CONNECT    1  DANA, SAMUEL WHITTLESEY  
  16  4586 11 0 DELAWAR    1  HORSEY, OUTERBRIDGE      
  16  9613 11 0 DELAWAR    1  VAN DYKE, NICHOLAS -DELAW
  16  9740 44 0 GEORGIA  200  WALKER, FREEMAN          
  16  2913 44 0 GEORGIA  200  ELLIOTT, JOHN            
  16  2871 21 0 ILLINOI  200  EDWARDS, MINIAN          
  16  9297 21 0 ILLINOI  200  THOMAS, JESSE BURGESS    
  16  9233 22 0 INDIANA  200  TAYLOR, WALLER           
  16  6941 22 0 INDIANA  200  NOBLE, JAMES             
  16  4988 51 0 KENTUCK  200  JOHNSON, RICHARD MENTOR  
  16  5748 51 0 KENTUCK  200  LOGAN, WILLIAM           
  16  9159 51 0 KENTUCK  200  TALBOT, ISHAM            
  16  1111 45 0 LOUISIA  200  BROWN, JAMES             
  16  4959 45 0 LOUISIA  200  JOHNSON, HENRY           
  16  1635  2 0 MAINE    200  CHANDLER, JOHN           
  16  4536  2 0 MAINE    200  HOLMES, JOHN             
  16  5724 52 0 MARYLAN  200  LLOYD, EDWARD -MARYLAND. 
  16  7463 52 0 MARYLAN  200  PINKNEY, WILLIAM         
  16  7108  3 0 MASSACH    1  OTIS, HARRISON GRAY      
  16  6410  3 0 MASSACH    1  MELLEN, PRENTISS         
  16  6528  3 0 MASSACH    1  MILLS, ELIJAH HUNT       
  16 10182 46 0 MISSISS  200  WILLIAMS, THOMAS HILL    
  16  5542 46 0 MISSISS  200  LEAKE, WALTER            
  16  4532 46 0 MISSISS  200  HOLMES, DAVID            
  16  7216  4 0 NEW HAM  200  PARROTT, JOHN FABYAN     
  16  6693  4 0 NEW HAM  200  MORRIL, DAVID LAWRENCE   
  16  2561 12 0 NEW JER  200  DICKERSON, MAHOLN        
  16 10235 12 0 NEW JER  200  WILSON, JAMES JEFFERSON  
  16  8752 12 0 NEW JER  200  SOUTHARD, SAMUEL LEWIS   
  16  5270 13 0 NEW YOR    1  KING, RUFUS              
  16  8211 13 0 NEW YOR  200  SANFORD, NATHAN          
  16  8971 47 0 NORTH C  200  STOKES, MONTFORT         
  16  5895 47 0 NORTH C  200  MACON, NATHANIEL         
  16  8107 24 0 OHIO     200  RUGGLES, BENJAMIN        
  16  9477 24 0 OHIO     200  TRIMBLE, WILLIAM ALLEN   
  16  7953 14 0 PENNSYL  200  ROBERTS, JONATHAN        
  16  5817 14 0 PENNSYL  200  LOWRIE, WALTER           
  16  4762  5 0 RHODE I    1  HUNTER, WILLIAM -RHODE IS
  16  1305  5 0 RHODE I    1  BURRILL, JAMES, JR.      
  16  5339  5 0 RHODE I  200  KNIGHT, NEHEMIAH RICE    
  16  3423 48 0 SOUTH C  200  GAILLARD, JOHN           
  16  8694 48 0 SOUTH C  200  SMITH, WILLIAM -SOUTH CAR
  16  2828 54 0 TENNESS  200  EATON, JOHN HENRY        
  16 10160 54 0 TENNESS  200  WILLIAMS, JOHN -TENNESSEE
  16  9378  6 0 VERMONT    1  TICHENOR, ISAAC          
  16  7182  6 0 VERMONT  200  PALMER, WILLIAM ADAMS    
  16   420 40 0 VIRGINI  200  BARBOUR, JAMES           
  16  7486 40 0 VIRGINI  200  PLEASANTS, JAMES         
  17  5275 41 0 ALABAMA  200  KING, WILLIAM RUFUS DE VA
  17  9749 41 0 ALABAMA  200  WALKER, JOHN WILLIAMS    
  17  5155 41 0 ALABAMA  200  KELLY, WILLIAM           
  17  5465  1 0 CONNECT  200  LANMAN, JAMES            
  17   810  1 0 CONNECT  200  BOARDMAN, ELIJAH         
  17  9613 11 0 DELAWAR    1  VAN DYKE, NICHOLAS -DELAW
  17  8013 11 0 DELAWAR  200  RODNEY, CAESAR AUGUSTUS  
  17  2913 44 0 GEORGIA  200  ELLIOTT, JOHN            
  17  9827 44 0 GEORGIA  200  WARE, NICHOLAS           
  17  2871 21 0 ILLINOI  200  EDWARDS, MINIAN          
  17  9297 21 0 ILLINOI  200  THOMAS, JESSE BURGESS    
  17  6941 22 0 INDIANA  200  NOBLE, JAMES             
  17  9233 22 0 INDIANA  200  TAYLOR, WALLER           
  17  9159 51 0 KENTUCK  200  TALBOT, ISHAM            
  17  4988 51 0 KENTUCK  200  JOHNSON, RICHARD MENTOR  
  17  4959 45 0 LOUISIA  200  JOHNSON, HENRY           
  17  1111 45 0 LOUISIA  200  BROWN, JAMES             
  17  4536  2 0 MAINE    200  HOLMES, JOHN             
  17  1635  2 0 MAINE    200  CHANDLER, JOHN           
  17  5724 52 0 MARYLAN  200  LLOYD, EDWARD -MARYLAND. 
  17  7463 52 0 MARYLAN  200  PINKNEY, WILLIAM         
  17  8678 52 0 MARYLAN  200  SMITH, SAMUEL -MARYLAND- 
  17  6528  3 0 MASSACH    1  MILLS, ELIJAH HUNT       
  17  7108  3 0 MASSACH    1  OTIS, HARRISON GRAY      
  17  5726  3 0 MASSACH    1  LLOYD, JAMES -MASSACHUSET
  17  4532 46 0 MISSISS  200  HOLMES, DAVID            
  17 10182 46 0 MISSISS  200  WILLIAMS, THOMAS HILL    
  17   658 34 0 MISSOUR  200  BENTON, THOMAS HART      
  17   495 34 0 MISSOUR  200  BARTON, DAVID            
  17  6693  4 0 NEW HAM  200  MORRIL, DAVID LAWRENCE   
  17  7216  4 0 NEW HAM  200  PARROTT, JOHN FABYAN     
  17  2561 12 0 NEW JER  200  DICKERSON, MAHOLN        
  17  8752 12 0 NEW JER  200  SOUTHARD, SAMUEL LEWIS   
  17  5270 13 0 NEW YOR    1  KING, RUFUS              
  17  9595 13 0 NEW YOR  200  VAN BUREN, MARTIN        
  17  5895 47 0 NORTH C  200  MACON, NATHANIEL         
  17  8971 47 0 NORTH C  200  STOKES, MONTFORT         
  17  8107 24 0 OHIO     200  RUGGLES, BENJAMIN        
  17  9477 24 0 OHIO     200  TRIMBLE, WILLIAM ALLEN   
  17  1107 24 0 OHIO     200  BROWN, ETHAN ALLEN       
  17  3146 14 0 PENNSYL  200  FINDLAY, WILLIAM         
  17  5817 14 0 PENNSYL  200  LOWRIE, WALTER           
  17  5339  5 0 RHODE I  200  KNIGHT, NEHEMIAH RICE    
  17  2549  5 0 RHODE I  200  DE WOLF, JAMES           
  17  8694 48 0 SOUTH C  200  SMITH, WILLIAM -SOUTH CAR
  17  3423 48 0 SOUTH C  200  GAILLARD, JOHN           
  17  2828 54 0 TENNESS  200  EATON, JOHN HENRY        
  17 10160 54 0 TENNESS  200  WILLIAMS, JOHN -TENNESSEE
  17  8385  6 0 VERMONT  200  SEYMOUR, HORATIO         
  17  7182  6 0 VERMONT  200  PALMER, WILLIAM ADAMS    
  17   420 40 0 VIRGINI  200  BARBOUR, JAMES           
  17  7486 40 0 VIRGINI  200  PLEASANTS, JAMES         
  17  9215 40 0 VIRGINI  200  TAYLOR, JOHN -VIRGINIA-  
  18  5155 41 0 ALABAMA 1346  KELLY, WILLIAM           
  18  5275 41 0 ALABAMA 1346  KING, WILLIAM RUFUS DE VA
  18  5465  1 0 CONNECT 7777  LANMAN, JAMES            
  18  2865  1 0 CONNECT 1346  EDWARDS, HENRY WAGGAMAN  
  18  1825 11 0 DELAWAR 8000  CLAYTON, THOMAS          
  18  9613 11 0 DELAWAR 8000  VAN DYKE, NICHOLAS -DELAW
  18  2913 44 0 GEORGIA 7777  ELLIOTT, JOHN            
  18  9827 44 0 GEORGIA 7777  WARE, NICHOLAS           
  18  1873 44 0 GEORGIA 7777  COBB, THOMAS WILLIS      
  18  9297 21 0 ILLINOI 7777  THOMAS, JESSE BURGESS    
  18  2871 21 0 ILLINOI 8888  EDWARDS, MINIAN          
  18  6338 21 0 ILLINOI 7777  MCLEAN, JOHN -ILLINOIS-  
  18  6941 22 0 INDIANA 7777  NOBLE, JAMES             
  18  9233 22 0 INDIANA 8888  TAYLOR, WALLER           
  18  9159 51 0 KENTUCK 8888  TALBOT, ISHAM            
  18  4988 51 0 KENTUCK 1346  JOHNSON, RICHARD MENTOR  
  18  4959 45 0 LOUISIA 8888  JOHNSON, HENRY           
  18  1111 45 0 LOUISIA 8888  BROWN, JAMES             
  18  5008 45 0 LOUISIA 8888  JOHNSTON, JOSIAH STODDARD
  18   881 45 0 LOUISIA 8888  BOULIGNY, CHARLES JOSEPH 
  18  1635  2 0 MAINE   7777  CHANDLER, JOHN           
  18  4536  2 0 MAINE   7777  HOLMES, JOHN             
  18  5724 52 0 MARYLAN 7777  LLOYD, EDWARD -MARYLAND. 
  18  8678 52 0 MARYLAN 7777  SMITH, SAMUEL -MARYLAND- 
  18  5726  3 0 MASSACH 8000  LLOYD, JAMES -MASSACHUSET
  18  6528  3 0 MASSACH 8000  MILLS, ELIJAH HUNT       
  18 10182 46 0 MISSISS 1346  WILLIAMS, THOMAS HILL    
  18  4532 46 0 MISSISS 1346  HOLMES, DAVID            
  18   658 34 0 MISSOUR 1346  BENTON, THOMAS HART      
  18   495 34 0 MISSOUR 8888  BARTON, DAVID            
  18   611  4 0 NEW HAM 8888  BELL, SAMUEL             
  18  7216  4 0 NEW HAM 8888  PARROTT, JOHN FABYAN     
  18  2561 12 0 NEW JER 7777  DICKERSON, MAHOLN        
  18  6274 12 0 NEW JER 8888  MCILVAINE, JOSEPH        
  18  9595 13 0 NEW YOR 7777  VAN BUREN, MARTIN        
  18  5270 13 0 NEW YOR 8000  KING, RUFUS              
  18  5895 47 0 NORTH C 7777  MACON, NATHANIEL         
  18   972 47 0 NORTH C 7777  BRANCH, JOHN             
  18  8107 24 0 OHIO    7777  RUGGLES, BENJAMIN        
  18  1107 24 0 OHIO    8888  BROWN, ETHAN ALLEN       
  18  5817 14 0 PENNSYL 7777  LOWRIE, WALTER           
  18  3146 14 0 PENNSYL 1346  FINDLAY, WILLIAM         
  18  5339  5 0 RHODE I 7777  KNIGHT, NEHEMIAH RICE    
  18  2549  5 0 RHODE I 7777  DE WOLF, JAMES           
  18  3423 48 0 SOUTH C 7777  GAILLARD, JOHN           
  18  4237 48 0 SOUTH C 1346  HAYNE, ROBERT YOUNG      
  18  4843 54 0 TENNESS 1346  JACKSON, ANDREW          
  18  2828 54 0 TENNESS 1346  EATON, JOHN HENRY        
  18  8385  6 0 VERMONT 8888  SEYMOUR, HORATIO         
  18  7182  6 0 VERMONT 8888  PALMER, WILLIAM ADAMS    
  18   420 40 0 VIRGINI 7777  BARBOUR, JAMES           
  18  9215 40 0 VIRGINI 7777  TAYLOR, JOHN -VIRGINIA-  
  18  9239 40 0 VIRGINI 1346  TAZEWELL, LITTLETON WALLE
  19  5275 41 0 ALABAMA  555  KING, WILLIAM RUFUS DE VA
  19  1629 41 0 ALABAMA  555  CHAMBERS, HENRY H.       
  19  7427 41 0 ALABAMA  555  PICKENS, ISRAEL          
  19  6310 41 0 ALABAMA  555  MCKINLEY, JOHN           
  19 10127  1 0 CONNECT   22  WILLEY, CALVIN           
  19  2865  1 0 CONNECT  555  EDWARDS, HENRY WAGGAMAN  
  19  1825 11 0 DELAWAR   22  CLAYTON, THOMAS          
  19  9613 11 0 DELAWAR   22  VAN DYKE, NICHOLAS -DELAW
  19  8014 11 0 DELAWAR   22  RODNEY, DANIEL           
  19  7897 11 0 DELAWAR  555  RIDGELY, HENRY MOORE     
  19  1873 44 0 GEORGIA  555  COBB, THOMAS WILLIS      
  19   669 44 0 GEORGIA  555  BERRIEN, JOHN MACPHERSON 
  19  9297 21 0 ILLINOI   22  THOMAS, JESSE BURGESS    
  19  5093 21 0 ILLINOI  555  KANE, ELIAS KENT         
  19  4320 22 0 INDIANA   22  HENDRICKS, WILLIAM       
  19  6941 22 0 INDIANA   22  NOBLE, JAMES             
  19  4988 51 0 KENTUCK  555  JOHNSON, RICHARD MENTOR  
  19  8087 51 0 KENTUCK  555  ROWAN, JOHN              
  19  5008 45 0 LOUISIA   22  JOHNSTON, JOSIAH STODDARD
  19   881 45 0 LOUISIA   22  BOULIGNY, CHARLES JOSEPH 
  19  4536  2 0 MAINE     22  HOLMES, JOHN             
  19  1635  2 0 MAINE    555  CHANDLER, JOHN           
  19  8678 52 0 MARYLAN  555  SMITH, SAMUEL -MARYLAND- 
  19  5724 52 0 MARYLAN  555  LLOYD, EDWARD -MARYLAND. 
  19  1627 52 0 MARYLAN   22  CHAMBERS, EZEKIEL FORMAN 
  19  6528  3 0 MASSACH   22  MILLS, ELIJAH HUNT       
  19  5726  3 0 MASSACH   22  LLOYD, JAMES -MASSACHUSET
  19  8510  3 0 MASSACH   22  SILSBEE, NATHANIEL       
  19 10182 46 0 MISSISS  555  WILLIAMS, THOMAS HILL    
  19  2925 46 0 MISSISS  555  ELLIS, POWHATAN          
  19  7796 46 0 MISSISS  555  REED, THOMAS BUCK        
  19   658 34 0 MISSOUR  555  BENTON, THOMAS HART      
  19   495 34 0 MISSOUR   22  BARTON, DAVID            
  19 10341  4 0 NEW HAM  555  WOODBURY, LEVI           
  19   611  4 0 NEW HAM   22  BELL, SAMUEL             
  19  2561 12 0 NEW JER  555  DICKERSON, MAHOLN        
  19  6274 12 0 NEW JER   22  MCILVAINE, JOSEPH        
  19   509 12 0 NEW JER   22  BATEMAN, EPHRAIM         
  19  9595 13 0 NEW YOR  555  VAN BUREN, MARTIN        
  19  8211 13 0 NEW YOR   22  SANFORD, NATHAN          
  19  5895 47 0 NORTH C  555  MACON, NATHANIEL         
  19   972 47 0 NORTH C  555  BRANCH, JOHN             
  19  4138 24 0 OHIO      22  HARRISON, WILLIAM HENRY -
  19  8107 24 0 OHIO      22  RUGGLES, BENJAMIN        
  19  3146 14 0 PENNSYL  555  FINDLAY, WILLIAM         
  19  5986 14 0 PENNSYL   22  MARKS, WILLIAM           
  19  5339  5 0 RHODE I   22  KNIGHT, NEHEMIAH RICE    
  19  2549  5 0 RHODE I 7777  DE WOLF, JAMES           
  19  7940  5 0 RHODE I   22  ROBBINS, ASHER           
  19  4237 48 0 SOUTH C  555  HAYNE, ROBERT YOUNG      
  19  3423 48 0 SOUTH C  555  GAILLARD, JOHN           
  19  4091 48 0 SOUTH C  555  HARPER, WILLIAM          
  19  8694 48 0 SOUTH C  555  SMITH, WILLIAM -SOUTH CAR
  19  2828 54 0 TENNESS  555  EATON, JOHN HENRY        
  19  4843 54 0 TENNESS 1346  JACKSON, ANDREW          
